514644
31017
31953
24847
26444
25513
24970
32712
28986
25361
26514
24990
25302
25219
25239
24619
24562
24100
24715
24598
28686
30736
36228
26667
25491
26040
25930
26573
25719
25187
27122
25916
31043
31643
24618
24870
24632
26064
25226
27368
24732
23335
32260
33255
25366
24422
23995
27650
27796
27900
30050
29358
29560
25811
24342
28162
30439
31854
32166
33052
30987
31797
31626
30851
29693
32170
33735
30481
31318
26337
26537
26324
26158
27325
25977
27099
24186
24834
32294
33537
25395
26170
24033
24415
32448
24664
24007
25857
24355
35376
32580
25006
27167
