1594671083437643,9.999932,3.001093,9.999867,0.998692,0.006383,-0.050739,0.000015
1594671083507211,9.999763,3.001093,9.999560,0.998713,0.006465,-0.050305,-0.000024
1594671083565330,9.999736,3.001709,9.999599,0.998714,0.006535,-0.050267,-0.000033
1594671083615590,10.000150,3.001294,9.999579,0.998699,0.006599,-0.050567,-0.000055
1594671083663617,10.000047,3.001840,10.000016,0.998693,0.006484,-0.050692,-0.000016
1594671083710183,9.999822,3.001147,9.999810,0.998706,0.006466,-0.050435,-0.000059
1594671083764239,10.000065,3.001623,9.999903,0.998711,0.006587,-0.050330,-0.000066
1594671083812953,9.999913,3.001390,9.999856,0.998703,0.006462,-0.050500,-0.000071
1594671083858810,10.000108,3.001598,9.999916,0.998700,0.006451,-0.050559,-0.000079
1594671083903646,9.999932,3.001235,9.999815,0.998702,0.006391,-0.050529,-0.000098
1594671083949189,9.999784,3.001485,9.999681,0.998709,0.006385,-0.050397,-0.000094
1594671083996907,10.000081,3.001063,9.999695,0.998709,0.006522,-0.050374,-0.000098
1594671084049629,10.000091,3.001326,9.999807,0.998705,0.006499,-0.050462,-0.000098
1594671084102783,10.000003,3.001063,9.999784,0.998702,0.006400,-0.050534,-0.000041
1594671084152203,9.999716,3.001574,9.999679,0.998702,0.006310,-0.050545,-0.000048
1594671084199003,9.999789,3.001657,9.999609,0.998714,0.006416,-0.050284,-0.000067
1594671084256517,9.999788,3.001366,9.999822,0.998708,0.006438,-0.050402,-0.000044
1594671084307363,9.999774,3.001162,9.999934,0.998696,0.006379,-0.050658,-0.000069
1594671084358566,9.999809,3.001559,9.999636,0.998701,0.006427,-0.050540,-0.000071
1594671084409959,9.999990,3.000846,9.999350,0.998713,0.006510,-0.050307,-0.000084
1594671084462252,9.999966,3.001664,9.999748,0.998705,0.006485,-0.050453,-0.000074
1594671084517119,9.999904,3.001295,9.999711,0.998695,0.006383,-0.050672,-0.000063
1594671084575103,10.000003,3.001139,9.999782,0.998708,0.006468,-0.050402,-0.000048
1594671084627231,9.999861,3.001432,9.999650,0.998707,0.006458,-0.050429,-0.000052
1594671084678864,9.999745,3.001251,9.999907,0.998689,0.006316,-0.050801,-0.000031
1594671084730400,9.999755,3.001779,9.999921,0.998708,0.006412,-0.050403,-0.000057
1594671084782941,9.999807,3.001363,9.999668,0.998710,0.006412,-0.050374,-0.000062
1594671084835002,9.999957,3.001205,9.999725,0.998695,0.006369,-0.050681,-0.000059
1594671084888126,9.999914,3.001468,9.999942,0.998704,0.006407,-0.050482,-0.000083
1594671084939027,9.999838,3.000863,9.999588,0.998712,0.006447,-0.050324,-0.000093
1594671084991265,9.999943,3.001600,9.999669,0.998702,0.006484,-0.050513,-0.000129
1594671085046071,10.000094,3.001736,10.000727,0.998577,0.006060,-0.052978,0.000297
1594671085098146,9.998997,3.000121,9.995307,0.998967,0.007075,-0.044184,-0.007943
1594671085148511,9.998875,2.995173,9.975540,0.999926,0.007047,0.007691,-0.006304
1594671085284193,10.002122,2.985327,9.937590,0.993879,0.010523,0.109481,-0.010370
1594671085481859,10.001120,2.992529,9.898691,0.983026,0.012164,0.182662,-0.012125
1594671085548455,9.999570,2.993777,9.893439,0.980859,0.012580,0.193908,-0.012522
