1593405804481233,9.982697,3.028108,10.060761,0.997315,-0.009875,-0.071940,-0.009525
1593405804540703,9.982762,3.027821,10.060264,0.997466,-0.007448,-0.069929,-0.010782
1593405804597695,9.981911,3.026672,10.062145,0.997507,-0.007073,-0.069329,-0.011073
1593405804669395,9.980300,3.025939,10.061257,0.997665,-0.007449,-0.066885,-0.011652
1593405804708064,9.978911,3.026834,10.062884,0.997629,-0.008661,-0.067329,-0.011330
1593405804745868,9.978621,3.027772,10.063430,0.997592,-0.009212,-0.067757,-0.011590
1593405804799660,9.979360,3.027829,10.061736,0.997645,-0.009492,-0.066961,-0.011417
1593405804841979,9.979139,3.029850,10.060879,0.997630,-0.009919,-0.067116,-0.011452
1593405804878685,9.978100,3.032388,10.059742,0.997567,-0.010576,-0.068000,-0.011116
1593405804929640,9.977478,3.032146,10.057953,0.997493,-0.011093,-0.069054,-0.010740
1593405804999862,9.977109,3.029223,10.061969,0.997414,-0.011058,-0.070243,-0.010432
1593405805075001,9.976623,3.029304,10.064359,0.997447,-0.011327,-0.069707,-0.010633
1593405805136967,9.977906,3.031564,10.066510,0.997436,-0.011265,-0.069779,-0.011195
1593405805205890,9.978564,3.031291,10.065680,0.997371,-0.011377,-0.070592,-0.011760
1593405805247455,9.976755,3.033676,10.065469,0.997341,-0.011455,-0.070897,-0.012399
1593405805289416,9.978985,3.032425,10.064995,0.997335,-0.011027,-0.070965,-0.012864
1593405805336057,9.979790,3.033255,10.065053,0.997332,-0.010818,-0.070841,-0.013942
1593405805375451,9.978977,3.033118,10.063857,0.997406,-0.010633,-0.069690,-0.014550
1593405805417270,9.978971,3.032812,10.066225,0.997460,-0.011109,-0.068703,-0.015186
1593405805467689,9.978806,3.029871,10.071437,0.997430,-0.011245,-0.068773,-0.016623
1593405805507165,9.979779,3.029839,10.075686,0.997307,-0.012064,-0.070158,-0.017612
1593405805546669,9.979719,3.032233,10.078735,0.997232,-0.012597,-0.070679,-0.019332
1593405805604640,9.979065,3.033087,10.080851,0.997224,-0.012340,-0.069996,-0.022186
1593405805643745,9.981260,3.031517,10.083428,0.997291,-0.011866,-0.068885,-0.022921
1593405805682797,9.983504,3.031135,10.084366,0.997347,-0.011355,-0.068023,-0.023318
1593405805736628,9.985147,3.029813,10.092081,0.997106,-0.009017,-0.070879,-0.025964
1593405805775657,9.984344,3.030317,10.094583,0.997249,-0.008489,-0.068676,-0.026558
1593405805814546,9.985903,3.024842,10.099579,0.997338,-0.008760,-0.067108,-0.027143
1593405805869409,9.985803,3.024861,10.107058,0.997215,-0.008990,-0.068199,-0.028806
1593405805935330,9.984743,3.024066,10.116173,0.997262,-0.010729,-0.066991,-0.029416
1593405806003595,9.980289,3.022588,10.130577,0.997338,-0.015009,-0.065562,-0.028163
1593405806075431,9.975984,3.021204,10.144502,0.997345,-0.017586,-0.065862,-0.025618
1593405806119969,9.974066,3.018129,10.152618,0.997419,-0.015992,-0.065718,-0.024103
1593405806163713,9.971078,3.019244,10.163655,0.997464,-0.013371,-0.066423,-0.021791
1593405806209744,9.967967,3.019568,10.172709,0.997638,-0.010542,-0.065264,-0.018661
1593405806273625,9.960338,3.015799,10.191773,0.998090,-0.009080,-0.059865,-0.012272
1593405806339349,9.953351,3.012578,10.209326,0.998329,-0.008549,-0.056762,-0.006620
1593405806381528,9.947591,3.012341,10.219948,0.998446,-0.009930,-0.054768,-0.002879
1593405806425763,9.943003,3.012450,10.232656,0.998221,-0.011390,-0.058522,0.000847
1593405806474434,9.938213,3.015779,10.248745,0.997950,-0.011458,-0.062827,0.004212
1593405806513400,9.933804,3.014515,10.260993,0.997871,-0.011625,-0.063800,0.006973
1593405806551441,9.930742,3.011778,10.273116,0.998021,-0.011306,-0.061298,0.008327
1593405806607291,9.927153,3.010127,10.294596,0.998013,-0.009697,-0.061494,0.009723
1593405806645517,9.924987,3.010836,10.308229,0.998032,-0.009387,-0.061212,0.009885
1593405806684086,9.923654,3.009759,10.320830,0.998006,-0.008361,-0.061803,0.009675
1593405806737598,9.921413,3.012388,10.342615,0.997912,-0.008061,-0.063473,0.008815
1593405806786961,9.921006,3.011322,10.361485,0.997950,-0.006852,-0.063236,0.007133
1593405806889787,9.920852,3.011911,10.403607,0.998084,-0.003404,-0.061752,0.001625
1593405806928410,9.921899,3.013130,10.417823,0.998177,-0.002040,-0.060316,-0.000915
1593405806964706,9.923682,3.013038,10.429938,0.998367,-0.000911,-0.056991,-0.003902
1593405807006030,9.924295,3.011954,10.445788,0.998565,0.000135,-0.053005,-0.007603
1593405807077663,9.925560,3.011345,10.474909,0.998426,0.000913,-0.054283,-0.014064
1593405807148259,9.925603,3.011722,9.500257,0.998603,-0.002817,-0.050116,-0.016518
1593405807210863,9.926436,3.011642,9.525367,0.998580,-0.008710,-0.049078,-0.018787
1593405807275934,9.925308,3.012964,9.552017,0.998243,-0.012080,-0.053886,-0.021489
1593405807341069,9.925297,3.014059,9.578264,0.997867,-0.012384,-0.059639,-0.023473
1593405807381552,9.923625,3.013487,9.597558,0.997760,-0.011051,-0.061574,-0.023714
