1592804476377953,9.999802,3.001136,9.999902,0.999966,-0.003097,-0.007608,0.000071
1592804476431056,9.999801,3.000988,10.000093,0.999965,-0.003128,-0.007735,0.000056
1592804476472019,9.999852,3.000956,10.000119,0.999965,-0.003114,-0.007776,0.000093
1592804476509525,9.999892,3.001017,9.999971,0.999966,-0.003100,-0.007709,0.000064
1592804476545633,9.999866,3.001059,10.000098,0.999965,-0.003121,-0.007724,0.000063
1592804476583339,9.999868,3.001387,9.999964,0.999965,-0.003093,-0.007734,0.000038
1592804476622573,9.999799,3.001704,10.000093,0.999965,-0.003108,-0.007745,0.000048
1592804476661642,9.999799,3.001567,9.999972,0.999965,-0.003110,-0.007718,0.000073
1592804476702834,9.999823,3.000902,9.999973,0.999966,-0.003105,-0.007699,0.000101
1592804476743795,9.999736,3.001125,10.000201,0.999965,-0.003103,-0.007735,0.000073
1592804476784092,9.999712,3.001400,10.000071,0.999966,-0.003101,-0.007709,0.000075
1592804476826269,9.999728,3.001636,9.999924,0.999966,-0.003091,-0.007667,0.000068
1592804476864166,9.999820,3.000886,10.000066,0.999966,-0.003088,-0.007699,0.000063
1592804476906527,9.999829,3.001139,10.000153,0.999965,-0.003064,-0.007731,0.000085
1592804476959481,9.999784,3.001589,10.000003,0.999966,-0.003065,-0.007712,0.000091
1592804477004081,9.999776,3.000989,9.999978,0.999966,-0.003068,-0.007711,0.000077
1592804477046857,9.999825,3.001176,10.000063,0.999965,-0.003049,-0.007740,0.000096
1592804477087977,9.999763,3.001591,9.999971,0.999965,-0.003073,-0.007746,0.000102
1592804477127736,9.999695,3.001819,10.000051,0.999965,-0.003061,-0.007758,0.000106
1592804477163872,9.999789,3.000940,9.999983,0.999965,-0.003047,-0.007769,0.000092
1592804477200624,9.999800,3.001025,10.000002,0.999965,-0.003065,-0.007772,0.000105
1592804477237506,9.999730,3.001103,10.000073,0.999965,-0.003073,-0.007797,0.000118
1592804477273788,9.999691,3.001199,10.000027,0.999965,-0.003037,-0.007823,0.000117
1592804477311354,9.999691,3.001139,10.000325,0.999965,-0.003061,-0.007856,0.000117
1592804477347490,9.999760,3.001291,10.000115,0.999965,-0.003044,-0.007810,0.000110
1592804477382802,9.999705,3.001343,9.999817,0.999965,-0.003088,-0.007749,0.000116
1592804477418525,9.999784,3.001341,9.999682,0.999965,-0.003069,-0.007732,0.000089
1592804477457423,9.999819,3.001590,9.999736,0.999965,-0.003096,-0.007753,0.000118
1592804477494646,9.999843,3.001652,9.999990,0.999965,-0.003066,-0.007816,0.000106
1592804477532213,9.999774,3.000929,10.000113,0.999965,-0.003108,-0.007804,0.000111
1592804477569863,9.999748,3.000997,9.999979,0.999965,-0.003125,-0.007787,0.000135
1592804477608957,9.999743,3.001113,10.000081,0.999965,-0.003137,-0.007769,0.000145
1592804477651299,9.999683,3.001274,9.999908,0.999965,-0.003140,-0.007745,0.000138
