512419
30256
26246
34670
33591
29544
32972
33435
32223
31843
31240
34371
34057
33843
32660
31744
35979
31853
35102
35349
34145
31110
32746
33409
36205
31152
32463
32529
33830
36600
37910
31059
32812
32304
31688
32888
34121
34993
30991
34396
31245
32925
35934
33104
32932
33307
32234
32761
32796
31902
38970
34445
32917
32744
