1592804929656865,10.000257,3.000367,10.000277,0.999971,-0.003086,-0.006914,-0.000075
1592804929706936,10.000208,3.000700,10.000284,0.999971,-0.003120,-0.006909,-0.000055
1592804929747707,10.000217,3.000917,10.000286,0.999971,-0.003123,-0.006890,-0.000060
1592804929784264,10.000169,3.000395,10.000137,0.999971,-0.003138,-0.006910,-0.000057
1592804929821070,10.000151,3.000566,10.000183,0.999971,-0.003146,-0.006961,-0.000009
1592804929859833,10.000113,3.000531,10.000085,0.999971,-0.003148,-0.006916,-0.000043
1592804929895564,10.000137,3.000721,10.000204,0.999971,-0.003112,-0.006978,-0.000064
1592804929933643,10.000110,3.000898,10.000173,0.999971,-0.003090,-0.006961,-0.000065
1592804929970444,10.000237,3.000562,10.000313,0.999971,-0.003069,-0.006982,-0.000075
1592804930013397,10.000297,3.000366,10.000550,0.999971,-0.003084,-0.007026,-0.000093
1592804930056467,10.000178,3.000503,10.000274,0.999971,-0.003128,-0.006946,-0.000094
1592804930093324,10.000223,3.000205,10.000287,0.999971,-0.003127,-0.006965,-0.000098
1592804930129484,10.000216,3.000616,10.000333,0.999971,-0.003129,-0.006955,-0.000119
1592804930166261,10.000258,3.000674,10.000340,0.999971,-0.003126,-0.006948,-0.000115
1592804930204215,10.000214,3.000823,10.000289,0.999971,-0.003140,-0.006925,-0.000105
1592804930241812,10.000229,3.000875,10.000412,0.999971,-0.003142,-0.006929,-0.000147
1592804930285268,10.000261,3.000616,10.000412,0.999971,-0.003121,-0.006970,-0.000121
1592804930325322,10.000206,3.000590,10.000269,0.999971,-0.003140,-0.006979,-0.000117
1592804930361438,10.000311,3.000334,10.000517,0.999971,-0.003110,-0.007020,-0.000107
1592804930395885,10.000236,3.000080,10.000317,0.999971,-0.003157,-0.006958,-0.000125
1592804930430555,10.000282,3.000485,10.000390,0.999971,-0.003138,-0.006996,-0.000125
1592804930465881,10.000253,3.000625,10.000299,0.999971,-0.003151,-0.006956,-0.000110
1592804930501099,10.000213,3.000339,10.000263,0.999971,-0.003133,-0.006954,-0.000108
1592804930538799,10.000177,3.000813,10.000168,0.999971,-0.003171,-0.006952,-0.000102
